n,bits,mitigation,action,repeat,elapsed_ntt_ns,mitigation_time_ns,checks_performed,check_failures,stage_checks,stage_failures,recomputations,mod_adds,mod_subs,mod_muls,memory_reads,memory_writes
8192,54,none,detect-only,21,32768209 ns,0,0,0,0,0,0,319488,319488,655360,704512,704512
8192,54,none,detect-only,22,31564873 ns,0,0,0,0,0,0,319488,319488,655360,704512,704512
8192,54,none,detect-only,23,31562125 ns,0,0,0,0,0,0,319488,319488,655360,704512,704512
8192,54,none,detect-only,24,31591165 ns,0,0,0,0,0,0,319488,319488,655360,704512,704512
8192,54,none,detect-only,25,34004000 ns,0,0,0,0,0,0,319488,319488,655360,704512,704512
8192,54,none,detect-only,26,31576832 ns,0,0,0,0,0,0,319488,319488,655360,704512,704512
8192,54,none,detect-only,27,31557874 ns,0,0,0,0,0,0,319488,319488,655360,704512,704512
8192,54,none,detect-only,28,31595999 ns,0,0,0,0,0,0,319488,319488,655360,704512,704512
8192,54,none,detect-only,29,31537002 ns,0,0,0,0,0,0,319488,319488,655360,704512,704512
8192,54,none,detect-only,30,31406542 ns,0,0,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,1,36031541 ns,35024584,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,2,35684791 ns,34664789,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,3,35621708 ns,34611999,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,4,35541875 ns,34556538,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,5,35615709 ns,34618288,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,6,35705794 ns,34704665,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,7,35682123 ns,34653502,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,8,36573959 ns,35541118,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,9,35587124 ns,34589423,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,10,35528584 ns,34526922,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,11,35699331 ns,34679876,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,12,35666251 ns,34648038,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,13,35532167 ns,34569749,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,14,35576708 ns,34577043,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,15,35635667 ns,34702835,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,16,35701416 ns,34719209,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,17,35362665 ns,34357709,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,18,35587210 ns,34597123,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,19,35439418 ns,34458542,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,20,35843042 ns,34842955,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,21,35412541 ns,34419585,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,22,35380958 ns,34410038,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,23,35687750 ns,34693995,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,24,35576292 ns,34598081,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,25,36535000 ns,35535505,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,26,35465625 ns,34480622,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,27,35591709 ns,34649796,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,28,35587793 ns,34603254,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,29,35431416 ns,34426830,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,detect-only,30,35601084 ns,34611498,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,1,35527209 ns,34548544,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,2,35350375 ns,34373872,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,3,35565833 ns,34593379,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,4,35592041 ns,34584209,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,5,35609294 ns,34629545,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,6,35512167 ns,34516993,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,7,35588959 ns,34610161,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,8,35406542 ns,34413832,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,9,35652499 ns,34674128,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,10,35585626 ns,34599330,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,11,35565085 ns,34638580,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,12,35779959 ns,34766296,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,13,35399709 ns,34405875,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,14,35519918 ns,34541293,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,15,35595792 ns,34600789,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,16,35585625 ns,34593748,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,17,35475668 ns,34478960,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,18,35701667 ns,34682120,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,19,80441667 ns,78313091,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,20,35533707 ns,34567420,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,21,35616750 ns,34632293,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,22,35564001 ns,34562210,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,23,35311916 ns,34330417,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,24,35675543 ns,34663997,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,25,35611291 ns,34612497,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,26,35604543 ns,34579840,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,27,35514124 ns,34517756,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,28,35714750 ns,34689748,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,29,35552375 ns,34576540,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,butterfly-check,recompute,30,35549416 ns,34550584,319488,0,0,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,1,37411625 ns,36418871,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,2,37424166 ns,36424502,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,3,37414332 ns,36423706,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,4,37380084 ns,36394959,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,5,37515000 ns,36500959,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,6,37472832 ns,36488331,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,7,37394126 ns,36395495,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,8,37517375 ns,36525293,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,9,37412832 ns,36425620,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,10,37454208 ns,36451124,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,11,37432293 ns,36429793,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,12,37371166 ns,36375296,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,13,37435667 ns,36434045,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,14,37377500 ns,36400580,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,15,37435876 ns,36459248,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,16,38431416 ns,37386832,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,17,37433376 ns,36448452,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,18,37350958 ns,36369165,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,19,37442500 ns,36437327,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,20,37388416 ns,36393413,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,21,37338042 ns,36341048,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,22,37495123 ns,36480003,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,23,37409206 ns,36424878,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,24,37513499 ns,36508407,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,25,37416918 ns,36407666,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,26,37512459 ns,36509168,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,27,37459626 ns,36523250,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,28,37467249 ns,36459747,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,29,37380209 ns,36375874,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,detect-only,30,37531583 ns,36510252,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,1,37423000 ns,36418753,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,2,37382833 ns,36408793,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,3,37314042 ns,36329664,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,4,37529376 ns,36540835,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,5,37474418 ns,36465294,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,6,37328333 ns,36348041,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,7,37488291 ns,36484583,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,8,37405501 ns,36424333,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,9,37598166 ns,36573753,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,10,37455126 ns,36468961,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,11,38391376 ns,37354204,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,12,37439876 ns,36432456,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,13,37500875 ns,36491211,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,14,39097958 ns,38049790,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,15,37302418 ns,36366080,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,16,37457250 ns,36443879,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,17,37356667 ns,36362038,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,18,37354209 ns,36371753,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,19,37429418 ns,36427954,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,20,37356458 ns,36384750,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,21,37519625 ns,36510461,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,22,37422374 ns,36429251,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,23,37420624 ns,36440997,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,24,40393000 ns,39338829,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,25,37442165 ns,36448705,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,26,37481749 ns,36457291,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,27,37798624 ns,36784833,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,28,37481918 ns,36474625,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,29,37425417 ns,36445301,78,0,78,0,0,319488,319488,655360,704512,704512
8192,54,stage-checksum,recompute,30,37482374 ns,36499795,78,0,78,0,0,319488,319488,655360,704512,704512
16384,28,none,detect-only,1,60882500 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,2,58617000 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,3,56907165 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,4,58735917 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,5,59134793 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,6,58672667 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,7,61324958 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,8,58822168 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,9,58793084 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,10,61159501 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,11,58738916 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,12,58862336 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,13,58796832 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,14,58913501 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,15,58765959 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,16,58933668 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,17,60479376 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,18,58619500 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,19,58841582 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,20,60367085 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,21,58849791 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,22,58796916 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,23,58867708 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,24,58866916 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,25,58859208 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,26,58811501 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,27,59048625 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,28,58796583 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,29,58867668 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,none,detect-only,30,61459667 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,1,67486125 ns,65610502,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,2,67212209 ns,65346911,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,3,67223623 ns,65353913,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,4,67243000 ns,65361998,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,5,67151916 ns,65277715,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,6,67260291 ns,65394082,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,7,67132709 ns,65276208,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,8,67253916 ns,65350794,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,9,67186750 ns,65325794,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,10,70083376 ns,68127414,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,11,67286667 ns,65410041,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,12,67203543 ns,65303836,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,13,67413667 ns,65548164,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,14,67333918 ns,65432335,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,15,67224709 ns,65343875,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,16,67442792 ns,65559040,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,17,67460082 ns,65526793,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,18,67588168 ns,65655248,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,19,67530207 ns,65634499,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,20,67302375 ns,65533209,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,21,67335875 ns,65435124,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,22,67316541 ns,65435408,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,23,67400042 ns,65504875,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,24,67461918 ns,65594626,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,25,67375208 ns,65502876,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,26,67366167 ns,65488503,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,27,67388707 ns,65513040,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,28,67389874 ns,65414286,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,29,67280209 ns,65370414,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,detect-only,30,67250501 ns,65407168,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,1,67341540 ns,65462331,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,2,67371294 ns,65465165,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,3,67402501 ns,65506663,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,4,67178000 ns,65364626,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,5,73924249 ns,71888247,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,6,67698541 ns,65859829,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,7,67496208 ns,65613130,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,8,67235499 ns,65379040,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,9,67322207 ns,65420661,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,10,67404959 ns,65526456,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,11,67308458 ns,65427627,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,12,67459168 ns,65562916,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,13,67352125 ns,65460837,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,14,67351875 ns,65448707,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,15,67135041 ns,65245043,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,16,67428085 ns,65537920,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,17,67418374 ns,65507076,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,18,67367541 ns,65482710,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,19,67232000 ns,65344627,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,20,67313707 ns,65428748,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,21,67164458 ns,65313914,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,22,67300584 ns,65437750,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,23,67554249 ns,65793329,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,24,67196790 ns,65324496,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,25,67189126 ns,65346751,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,26,67364499 ns,65524331,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,27,67435624 ns,65554502,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,28,75074417 ns,73017168,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,29,67442792 ns,65530128,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,butterfly-check,recompute,30,67265916 ns,65390872,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,1,71678709 ns,69809792,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,2,68812540 ns,67021456,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,3,71163375 ns,69281588,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,4,71723084 ns,69832585,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,5,71547749 ns,69666665,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,6,71630624 ns,69748332,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,7,71654792 ns,69787920,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,8,71741872 ns,69868206,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,9,71529832 ns,69656668,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,10,71582750 ns,69718494,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,11,71892874 ns,70005087,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,12,71579875 ns,69706465,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,13,71763625 ns,69892549,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,14,71722999 ns,69856121,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,15,71675500 ns,69810831,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,16,71646709 ns,69742875,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,17,71633209 ns,69754004,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,18,71674459 ns,69809046,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,19,71690168 ns,69868333,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,20,71717500 ns,69812623,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,21,71675334 ns,69773666,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,22,71632001 ns,69751495,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,23,71737708 ns,69874661,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,24,73665209 ns,71701376,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,25,71895166 ns,70028160,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,26,71603166 ns,69706082,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,27,71592082 ns,69728040,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,28,71699583 ns,69819999,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,29,71792418 ns,69929673,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,detect-only,30,71724625 ns,69844795,84,0,84,0,0,688128,688128,1409024,1507328,1507328
